collage_id;brandName;brandId;description;charming_no;cheerful_no;confident_no;contemporary_no;cool_no;corporate_no;daring_no;different_no;distinctive_no;downToEarth_no;dynamic_no;exciting_no;familyOriented_no;feminine_no;friendly_no;glamorous_no;goodLooking_no;hardWorking_no;highQuality_no;honest_no;imaginative_no;independent_no;innovative_no;intelligent_no;leader_no;masculine_no;original_no;outdoorsy_no;real_no;reliable_no;rugged_no;secure_no;sentimental_no;sincere_no;smallTown_no;smooth_no;spirited_no;successful_no;technical_no;tough_no;trendy_no;unique_no;upToDate_no;upperClass_no;western_no;wholesome_no;young_no
288;KFC;353;It is fun, youthful as well as family oriented, with high spirits, energetic, colorful, satisfying, both in small places and large cities. It is the place to meet and socialize, interact and let down your hair, relax.;3;5;4;2;4;4;4;4;4;3;3;5;5;2;4;4;4;4;3;3;4;4;4;3;3;4;3;4;4;4;2;5;5;3;3;3;5;4;1;4;4;4;3;3;5;3;5
291;KFC;353;It combines family and country living.;4;5;5;5;2;5;2;2;4;5;4;2;5;1;5;1;2;4;4;5;2;4;2;4;5;4;5;5;5;4;3;4;4;5;5;4;4;5;1;4;4;4;2;1;4;5;4
389;KFC;353;It reminds me of oily food.;1;4;1;1;3;1;3;3;5;1;4;2;5;1;5;1;1;4;1;4;2;3;3;1;4;5;2;5;3;1;5;2;4;2;2;1;4;2;1;5;2;2;1;1;5;1;4
427;KFC;353;It illustrates youth, sunshine, and country goodness.;4;5;5;4;2;4;1;2;5;5;3;2;5;2;5;1;3;5;4;5;3;2;2;2;4;2;5;5;5;5;3;4;4;5;5;3;4;5;1;1;2;4;2;1;5;5;4
430;KFC;353;Fun, laughter, relaxing after a hard day at work. Enjoying in pairs or in groups, for all ages and sexes. A place to unwind and grab a bite to eat before getting back to your work or home or daily  hassles. It is fun, modern, thrumming, loud and a place where you can be yourself.;3;4;5;2;3;3;4;3;2;3;3;4;5;1;4;3;4;4;4;3;3;4;3;4;3;4;2;2;4;4;3;4;3;3;2;3;4;3;1;3;4;3;3;4;5;4;4
522;KFC;353;I see KFC as a very working-class, middle American brand. Apparently, I also see it as primarily male-oriented.;1;1;1;1;1;1;1;1;1;5;1;1;3;1;2;1;1;4;1;2;1;2;1;1;1;3;1;2;3;1;3;1;1;2;5;1;1;2;1;3;1;1;1;1;1;2;1
608;KFC;353;it is rustic and warm brown, it originates in the fields, it is the original concept fast food chicken, african americans can make it well, finger licking good, colonel was probably in the service, enough to feed a family at mealtime, namebrand, prarie like feel to it;2;4;4;3;3;4;2;2;4;4;2;2;4;2;5;2;4;5;3;5;2;5;3;2;4;2;5;4;5;5;4;3;5;5;5;2;2;5;2;3;2;3;4;2;4;3;2
610;KFC;353;There's rural life and people, things getting made, and for some reason the association with older gentlemen (maybe because of the Colonel);2;4;4;3;4;3;2;3;4;3;2;2;3;1;5;1;4;4;3;3;3;5;3;3;2;5;3;3;4;4;4;4;2;4;4;2;4;4;1;4;2;3;3;3;5;3;2
612;KFC;353;Kfc is about family and meals togethers and memories so I showed pictures of families and some vintage photos to remind people of how things used to be.;4;2;1;1;1;1;1;1;2;3;1;1;5;1;3;1;2;2;2;2;1;1;1;2;2;2;2;1;3;3;2;2;4;3;4;1;1;3;1;2;1;1;1;1;2;4;1
746;KFC;353;It relates to KFC because when I think of KFC I  think of being outside with my family having a picnic of sorts or going site seeing while eating KFC;1;4;5;5;3;1;5;1;5;5;3;4;5;1;5;3;4;5;1;3;1;4;5;1;5;1;5;4;5;5;1;4;2;5;5;5;5;5;1;3;5;5;5;1;5;4;1
823;Kia;354;for loyal people;3;3;3;3;4;3;2;2;3;2;3;3;4;3;3;3;3;4;3;4;3;2;3;4;3;4;3;3;3;2;3;2;3;3;3;2;3;4;3;3;3;3;4;3;3;2;4
885;Kia;354;Their new Sedona and sorento feel like traveling cars. So I associate it with vacation spots. Animals that you carry, sight seeing. And I imagine someome designing it (the guy with the glasses).;4;4;4;5;4;3;3;2;3;5;4;2;5;3;5;1;5;5;4;5;2;5;4;5;2;2;5;5;4;5;4;5;3;4;2;4;5;5;4;3;4;3;5;1;1;5;2
936;Kia;354;this collage represent the different side of our life , like different stages of KIAs implementation of technology as per rqquirement;3;3;4;3;3;3;3;4;3;4;4;4;4;5;4;3;4;4;3;3;4;3;4;4;3;3;3;5;4;4;4;3;3;4;5;3;3;3;5;3;2;3;4;3;3;4;4
1040;Kia;354;The products are very much different and unique with the brand.;5;4;3;4;3;4;4;3;4;4;5;4;3;3;4;5;4;4;4;5;4;5;3;3;3;5;4;3;4;4;3;5;3;3;4;3;5;5;4;4;3;4;5;4;3;4;4
1045;Kia;354;the college is represent a glamour and speed in life ;4;3;4;3;4;4;4;3;4;4;4;4;4;5;4;3;5;3;4;4;5;4;4;4;4;3;4;5;4;4;3;5;4;4;5;4;4;4;5;4;4;4;4;3;4;5;4
1114;Kia;354;To me, Kia represents fun.  I picked images that represented fun and possibilities.  These images are supposed to evoke happiness as well.;4;4;4;4;4;4;5;4;3;4;4;4;4;2;5;4;4;4;4;4;4;4;4;3;4;2;4;3;4;4;2;3;4;4;4;4;3;4;2;3;5;4;4;2;4;4;5
1190;Kia;354;The products are very much different and unique with the brand.;4;3;5;5;4;4;4;4;4;3;4;4;5;3;5;4;3;4;4;3;3;4;3;4;3;4;4;4;4;3;3;5;4;5;4;4;5;4;4;5;5;3;5;3;4;3;3
1199;Kia;354;I was looking for pictures that showed Kia's reliability and family values.  I also found some pictures that show Kia's youthful attitude and colorful cars.;5;5;5;5;3;2;3;3;4;5;3;3;4;2;5;1;3;4;4;5;4;4;4;4;3;2;4;2;5;5;2;5;2;4;4;4;5;4;3;2;3;4;5;3;4;5;4
1239;Kia;354;young and vibrant;4;4;4;4;5;2;5;5;4;3;4;4;5;3;4;4;4;4;4;4;5;5;4;5;5;3;5;1;5;4;2;5;4;4;2;5;5;4;4;2;5;5;4;4;1;5;5
1326;Kia;354;these are fast and quality like Kia;2;4;2;1;1;1;4;4;3;3;3;2;3;3;2;3;4;3;2;3;4;2;4;2;2;4;2;4;4;3;2;3;4;4;2;2;4;3;3;4;3;3;1;3;3;4;4
1388;Kia;354;It shows the people that drive and enjoy them;5;2;3;4;4;4;2;2;4;3;4;3;5;4;3;5;3;4;5;1;4;3;5;5;4;4;4;5;5;1;3;4;4;5;5;5;4;5;5;3;4;5;3;4;5;4;2
1458;Kia;354;The products are very much different and unique with the brand.;4;4;4;3;3;3;5;4;4;4;4;5;3;3;5;3;5;3;3;5;4;3;4;4;4;3;5;4;5;3;5;4;5;3;4;4;5;4;4;4;3;4;4;3;4;4;5
1542;Kia;354;It's hip and young, modern and adventurous.  Kia will take you where you need to go, but more importantly, where you want to go.;2;4;3;3;3;3;3;1;2;4;2;3;2;1;3;2;3;4;3;3;4;4;3;1;2;2;2;4;5;3;1;3;2;3;1;3;4;3;1;2;2;2;3;1;1;2;5
1607;Kitchen Aid;355;I found pictures that showed Kitchen Aid's modern style, reliability, and family friendliness.;5;5;5;5;4;3;1;2;3;5;4;3;5;5;5;2;4;4;4;5;4;5;5;4;5;1;4;1;5;5;2;5;2;5;3;4;4;5;3;2;3;2;5;3;4;5;3
1632;Kitchen Aid;355;Home, family, love, happiness;2;3;4;2;2;3;2;2;3;4;3;3;5;2;4;2;3;4;4;4;2;2;4;2;4;2;3;2;4;4;2;2;3;3;3;4;4;4;4;3;3;4;4;2;3;5;2
1677;Kitchen Aid;355;It reminds me of cooking and baking with family;3;2;2;3;3;3;3;2;3;3;3;2;4;4;2;2;2;3;3;3;2;3;3;2;3;2;3;3;3;3;2;2;3;3;3;2;2;2;3;3;2;3;3;2;1;4;2
1700;Kitchen Aid;355;It's an old, trusted brand which has always been there when you needed them. They are a stable company. They sell premium products, but also have creativity blended into them.;2;4;5;3;4;4;3;3;4;3;4;5;4;2;4;4;5;5;4;4;4;4;4;5;5;2;4;2;5;4;3;5;3;4;3;3;4;5;3;4;4;3;4;4;1;5;1
1819;Kitchen Aid;355;There's a lot of family stuff. People happy around family and the like. Then there's a lot of stuff about home, so the whole collage is basically home and family based.;2;3;4;4;2;3;1;1;2;4;3;1;5;5;4;2;3;4;5;4;2;4;2;4;5;1;3;1;5;5;3;5;3;4;4;2;2;5;4;2;1;2;3;3;3;5;2
1852;Kitchen Aid;355;The storage containers represent the storage component of the brand, while the pictures inside them contain natural representations of the things kept inside. There are also pictures of utensils one would find in a kitchen. Overall, a utilitarian image.;5;5;4;5;3;2;3;2;3;5;4;2;5;4;5;2;4;5;4;4;2;3;4;3;3;2;4;1;5;5;1;5;3;5;2;3;4;3;2;2;2;2;5;2;4;5;5
1855;Kitchen Aid;355;I was trying to convey the feelings of family, home and togetherness that eating together creates.  Kitchen Aid reminds me of cooking, creating and sharing, which are the emotions I tried to convey in this collage.;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;3;5;4;4;4;3;4;4;4;4;2;5;1;4;5;3;4;4;4;2;3;4;5;3;5;4;4;4;5;1;4;3
1859;Kitchen Aid;355;Family Meals made easy? Meals with friends. ;2;1;2;1;2;2;4;2;2;4;3;2;4;3;1;3;3;2;2;4;2;2;1;1;3;2;1;1;2;4;3;2;2;2;4;2;2;3;3;3;4;1;2;2;4;3;1
2026;Kitchen Aid;355;Kitchen Aid is about the home and products related to it.     Family, pets and the surrounding areas.;3;4;4;4;3;4;3;3;3;4;3;2;5;2;3;3;4;4;4;4;3;3;3;3;3;2;3;3;4;5;4;4;2;3;3;4;3;3;3;4;3;3;4;3;2;3;3
2029;Kitchen Aid;355;Baking, Family, Holiday;3;2;4;3;1;4;4;3;4;4;3;2;5;4;4;2;3;4;4;3;3;2;2;2;4;2;3;2;3;4;2;2;4;3;3;3;3;4;4;2;2;2;3;2;4;4;2
2172;Kitchen Aid;355;Kitchen Aid reminds me of family and home.;5;5;5;5;5;5;5;5;5;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;1;5;2;5;5;1;5;3;5;2;5;5;5;5;1;5;5;5;5;3;4;4
2174;Kitchen Aid;355;When I think of this brand, I think of family, because I use this brand around the home for my family, togetherness, fun, aroma and the Fall is when I love using my appliance to bake. Every home should have this brand.;4;5;4;3;3;2;2;2;4;3;5;2;5;4;5;3;5;4;5;5;5;4;5;5;3;1;5;3;5;5;1;2;5;4;2;4;3;5;4;1;2;4;4;4;2;5;2
2329;Kitchen Aid;355;This brand make me to relax over the kitchen and make the jobs over their very easy.;4;5;4;5;5;4;5;4;4;4;4;5;4;5;5;4;5;5;5;5;5;5;5;5;5;2;5;3;5;4;3;4;5;5;2;4;5;5;5;5;5;5;5;5;4;5;5
2385;Kleenex;356;I immediately thought of being sick. Tissues are a must when you have a cold or the flu. However, I also thought of the softness and comfort that comes with having a good tissue. A fluffy animal or clouds are synonymous with tissues. I also through in coffee or tea and a loving embrace as a show of comfort.;5;4;5;5;3;4;1;2;3;4;3;2;5;3;5;1;4;4;4;5;4;3;4;4;4;3;3;1;4;5;1;3;5;5;2;4;3;5;1;4;2;3;4;4;3;5;2
2388;Kleenex;356;It represents the light, delicate, softness of their products.;5;5;5;5;5;5;5;4;5;5;3;5;5;5;5;1;5;5;5;5;5;5;5;5;4;5;3;3;5;5;1;5;5;5;5;5;5;5;3;1;4;5;5;1;5;5;5
2488;Kleenex;356;I think of getting me through many different emotions. I think of it being soft and smelling like flowers.;4;3;3;4;3;2;3;3;3;4;3;2;4;4;5;2;4;4;5;5;3;3;3;4;4;2;3;3;5;5;3;3;5;5;3;4;3;4;2;4;2;3;3;2;3;4;3
2530;Kleenex;356;Kleenex reminds me of families and being at home. I included pictures of rooms and children to drive home that imagery. I also included a picture of some clouds and lavender because Kleenex is a clean, soft kind of brand.;3;4;3;2;1;5;1;2;3;5;1;1;5;5;5;1;2;1;1;5;2;2;1;3;2;1;2;2;3;4;1;3;5;5;5;3;1;3;1;1;1;2;2;2;2;5;1
2594;Kleenex;356;I looked for pictures that I thought represented softness - clouds, snow, water, etc.;5;5;5;3;5;1;2;2;3;5;3;1;5;2;5;1;3;5;5;3;3;5;2;5;5;1;4;2;5;5;2;5;5;5;2;5;2;5;1;5;2;3;3;3;1;5;3
2624;Kleenex;356;Clean, white, cleansing, and soft all describe both Kleenex and these images. The link is in their similarities, and in the image which the brand wishes to project to their consumers.;4;5;4;3;4;2;2;3;5;2;3;2;5;5;4;3;4;5;5;4;2;2;3;3;5;1;5;2;4;4;2;3;5;3;3;4;1;5;2;1;5;3;4;4;5;4;2
2728;Kleenex;356;Kleenex are old-fashioned and clumsy, and are for people who have kids but really don't love them and don't care about them enough to buy Puffs, which don't hurt your nose. They are out-of-date and not in touch with the times. They do the job, but not in a comforting or loving way.;1;1;3;1;1;5;1;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;2;2;1;3;1;1;3;1;1;3;1;1;1;1;1;1;5;3;1
2731;Kleenex;356;Kleenex is nothing but soft, smooth goodness.;4;4;4;3;4;4;4;2;4;3;4;3;5;3;4;4;4;3;4;5;4;4;4;4;4;3;4;2;4;4;1;4;4;4;2;5;4;4;2;2;3;4;4;3;3;4;3
2776;Kleenex;356;these are long and clean like Kleenex;3;3;1;4;3;2;4;3;3;2;4;2;2;3;3;1;3;3;4;4;2;2;4;2;2;2;2;2;3;4;4;2;2;3;2;4;2;3;2;4;3;4;4;4;2;3;4
2804;Kleenex;356;The only time I use kleenex is when I'm sick and it reminds me of getting sick in winter. The feeling of being sick makes me feel bleak and hopeless.;1;1;2;1;1;4;1;1;1;5;1;1;5;4;2;1;1;2;3;4;1;1;1;1;4;1;1;1;5;5;1;3;3;4;4;4;1;1;1;2;1;1;1;1;2;3;1
2821;Kleenex;356;I thought of the many places Kleenex can be used.;4;2;5;3;2;2;2;3;4;5;4;1;5;1;5;1;4;4;5;4;3;4;4;5;5;1;4;4;5;5;2;4;4;4;1;5;4;5;2;2;2;2;4;2;1;5;1
2936;Kleenex;356;Softness, comfort. A touching moment. Something sentimental.;5;3;5;5;1;1;1;2;3;3;1;3;5;4;5;1;4;4;5;5;3;5;2;3;3;3;2;1;5;5;1;5;5;5;3;5;3;4;1;1;2;1;3;1;5;5;3
2938;Kleenex;356;Kleenex products are so soft and smooth like clouds;5;5;5;2;5;1;1;4;5;1;4;5;4;5;5;5;5;3;5;5;5;4;5;5;5;1;5;2;5;5;1;5;5;5;1;5;5;5;1;1;5;5;3;1;2;2;5
3033;Kleenex;356;clean and safe;5;4;3;4;3;5;4;3;4;4;4;4;4;4;5;3;3;4;5;5;4;4;5;3;3;3;5;5;5;3;4;4;4;4;5;4;4;5;3;4;3;4;3;4;4;4;5
3101;Kleenex;356;Children, home, cleaning, freshness and family are all images that remind me of this brand.;1;3;2;1;1;2;1;1;1;4;1;1;4;1;3;1;1;4;3;3;1;2;1;1;2;1;2;1;3;4;2;3;2;3;3;3;1;4;1;1;1;1;1;1;1;3;2
3134;Kmart;357;Clothes, pots and pans, dishes, cameras, electronics, old people and saving money. That's what I think of when I think of K-Mart. I'm not a fan. ;1;1;1;1;1;5;1;1;1;4;1;1;5;5;2;1;1;1;1;3;1;1;1;1;1;1;1;1;5;5;1;3;4;4;1;1;1;3;1;1;1;1;1;1;1;4;1
3171;Kmart;357;I think of the mall and the district. ;3;2;3;2;3;3;2;2;3;3;2;2;3;2;2;3;3;2;3;2;3;3;3;2;2;2;3;2;3;3;3;3;3;3;2;2;2;3;2;3;2;2;4;2;3;4;2
3264;Kmart;357;the way that I see Kmart is something that is outdated, something that was good before but has turned so old and has rusted into something that is no longer desirable;1;1;1;1;1;4;1;1;1;1;1;1;1;1;2;1;1;4;1;1;1;1;1;1;1;1;1;2;4;1;3;1;4;1;4;1;1;1;1;1;1;1;1;1;1;1;1
3277;Kmart;357;Kmart reminds me of America which is why I used the flag. It is timeless which is why I used a picture of the antique clock. It also reminds me of elderly people because it is old. Most of the stores are run down and old and haven't been updated in a long time. It also reminds me of families that have been going there for generations. I also chose the desert and sand because unfortunately it is always deserted now. It reminds me of work because I used to work there when I was in college. ;2;2;2;1;1;4;1;2;4;4;2;2;4;2;2;1;2;3;1;3;1;3;1;2;3;4;1;2;4;4;3;2;4;3;3;1;2;1;4;2;1;1;1;1;2;4;2
3394;Kmart;357;KMart is home and family and the basics of life, with some decor as well. It is the nuts and bolts of simple shopping on a budget.;1;3;3;2;2;5;1;2;2;5;1;2;5;3;4;1;2;4;3;4;2;3;2;2;4;3;2;4;5;4;3;3;2;3;4;3;1;4;2;4;2;2;2;1;3;4;2
3396;Kmart;357;To me, Kmart represents a store where I can find most of what I are looking for that includes family items, things for the home and colorful objects. I added the images of the family to represent the family type of store. I added the colorful images to show that I think Kmart is colorful. I added the home images to represent that things for the home can be found at the store. I also added images of the landscapes and the person with their arms stretched out to show that Kmart gives me a piece of;3;5;5;3;5;4;3;4;4;5;4;3;5;2;5;1;4;4;3;4;4;2;4;4;4;2;3;3;5;5;1;5;4;4;1;4;4;5;2;2;3;4;4;2;1;5;4
3433;Kmart;357;Kmart is a store that is very family oriented and that you get many of the supplies for home and children for. ;3;3;4;4;3;3;3;4;4;4;5;4;4;2;3;2;4;3;4;4;4;4;4;4;5;2;4;3;4;4;5;4;3;5;5;3;3;4;4;3;4;3;4;2;4;4;2
3441;Kmart;357;Its a discount for profit store that caters to families. Its offers a variety of products and clothing. Its honest and very American.;1;3;3;1;1;5;1;1;1;5;1;1;5;3;5;1;1;5;1;5;1;5;1;3;1;3;5;1;5;5;1;5;3;5;3;3;3;3;1;1;1;1;1;1;5;5;1
3453;Kmart;357;"the first image represent people shopping fashion since the early ages. 
trolleys represents the huge customers interest on the store. 
all fashion items available at kmart
shopping makes easier at kmart
do's and dont's of use of trolleys
list to pick products at the store";4;4;5;4;4;4;2;4;4;4;4;4;4;2;4;2;5;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;3;5;4;4;4;4;4;3;4;4;4;2;4;4;5
3754;Kmart;357;I feel like it shows my childhood feelings towards k mart, going there on long trips on the highway during the fall to go shopping at the mall and getting pizza. Then it shows my most recent attitude toward kmart me and my girlfriend getting a new house, shopping there for things and our child.;4;4;2;2;2;3;2;4;4;4;2;3;5;5;5;1;1;4;3;4;2;4;1;3;3;2;2;1;5;3;3;2;5;4;5;3;4;2;2;2;2;3;2;3;5;5;2
3767;Kmart;357;It has all the great childhood memories of ice cream, icees and more memories ;2;3;2;1;3;4;1;1;3;3;3;2;2;2;3;1;2;2;2;3;2;2;2;2;2;2;3;2;2;2;1;1;2;2;1;2;2;1;1;1;2;1;1;1;3;2;2
3795;Kmart;357;When I think of Kmart I think of origination and corporate profit structures ;3;3;4;3;3;3;4;4;4;4;3;4;5;4;3;4;4;3;4;4;4;4;3;4;4;3;3;4;4;4;4;4;4;3;3;3;4;4;3;4;4;4;4;3;2;4;3
3860;Kmart;357;It is old fashioned and not for the wealthy people. It is family oriented but not an innovative way. ;1;1;3;1;1;2;1;4;3;4;1;1;5;1;2;1;1;3;1;3;1;2;1;2;1;1;3;2;4;3;3;2;3;3;3;2;2;3;1;2;2;2;1;1;2;2;1
4652;Kmart;357;The pictures show open areas with not many people or thing and older people and traditions such as outdated clothing.  Kmart has many similar characteristics.  It is a place that is often devoid of people and has old clothing and open areas with not much product.;4;2;2;1;3;2;3;2;4;3;1;3;3;1;2;4;3;3;4;1;3;3;2;3;3;1;4;3;4;5;4;3;4;4;3;2;4;2;4;4;2;4;3;3;3;2;4
3926;Kohls;359;i think of trips when i think of kohls. i imagine going on a trip, wearing kohls product, and walking down a beach with someone i love. i feel comfortable (coffee, candy, couch).;5;3;4;3;4;3;1;1;4;5;1;3;5;5;4;1;5;3;5;4;1;1;1;4;1;1;3;1;4;4;1;3;4;4;1;4;4;4;1;1;4;2;4;2;4;5;3
3943;Kohls;359;This reminds me of vibrancy in a balanced relaxed way.;3;5;5;4;4;5;4;2;3;5;3;3;5;5;5;3;4;5;5;5;5;4;3;4;5;3;4;1;5;5;2;5;2;5;2;3;3;5;2;2;4;3;4;2;1;5;3
4063;Kohls;359;Kohl's saves me money, which gives me more to fund my adventures and feel comfortable while I do it. I wear Kohl's to a wide variety of things, from formal occasions to casual outings. Kohl's makes me feel like a winner and gives me a lot of energy. ;4;4;5;4;3;2;1;2;4;2;2;1;2;4;5;2;4;3;3;3;2;3;2;3;3;1;2;2;3;3;1;5;3;3;4;1;4;5;1;3;4;3;3;3;1;4;5
4076;Kohls;359;I looked for pictures of people that I thought might shop at Kohl's, as well as some items that I thought might be purchased there.;3;4;4;3;4;3;3;3;3;4;3;3;5;2;5;1;3;5;4;3;3;4;4;3;3;2;3;3;4;5;3;4;3;3;3;3;4;4;2;4;3;3;4;3;3;4;3
4168;Kohls;359;I think Kohls is a down to earth quality brand with wholesome values.;4;4;4;4;3;2;2;3;3;5;3;3;4;3;4;2;4;4;4;4;2;3;2;3;3;3;3;1;4;4;3;3;3;4;3;3;3;4;2;2;2;2;4;2;2;4;3
4237;Kohls;359;Open and airy, but also somewhat formal like architecture, and reminiscent of ceremony.;3;4;4;5;3;3;2;2;3;3;2;2;3;4;4;4;3;3;3;4;3;4;2;4;4;2;4;2;3;3;2;4;4;4;3;4;3;4;1;1;4;2;4;4;4;4;4
4276;Kohls;359;shopping;5;4;4;4;5;2;4;2;4;4;3;4;4;2;4;3;5;4;4;4;4;4;4;4;5;3;4;2;5;5;2;4;5;5;2;5;5;4;3;2;4;5;4;3;2;5;3
4298;Kohls;359;"gives the latest trending clothing and accessories. providing clothing since the vintage.
completes your kids interest. fills your wardrobe with variety. shoes for every one. comes at various colors and sizes. first to update with new trend ";4;4;4;4;4;5;4;4;5;3;4;4;3;5;4;4;5;4;5;4;4;4;4;4;4;5;4;4;4;4;2;4;4;4;4;4;4;4;4;4;5;4;5;4;5;4;4
4449;Kohls;359;I chose bright colors, family, bold design, and outdoor spaces. Things that Kohls sells are a part of all of those things.;3;3;4;3;3;4;2;2;3;4;4;3;4;2;4;2;3;4;4;4;2;3;3;3;4;2;3;4;4;4;3;4;3;4;2;3;2;4;4;2;2;2;2;2;1;4;2
4516;Kohls;359;The collage is both fashionable and family friendly as it relates to the brand. ;4;3;4;3;3;3;3;3;3;4;4;3;4;3;3;3;3;3;3;4;3;3;3;3;3;3;4;3;4;3;3;3;4;3;2;3;3;4;2;3;3;3;4;3;4;3;3
4518;Kohls;359;It's for people and families from all walks of life.;3;4;5;4;3;2;2;3;3;4;2;3;5;1;5;1;2;5;3;4;4;4;4;5;4;1;3;3;4;5;3;4;2;4;1;4;3;5;1;3;3;3;5;1;1;4;4
4531;Kohls;359;always on sale, kids, colorful, fashion, random stuff everywhere;2;2;1;3;1;5;4;3;2;2;2;2;2;3;2;1;2;2;2;1;3;1;1;2;1;3;2;2;2;1;1;1;1;1;1;2;2;2;3;1;5;3;2;2;1;1;4
4539;Kohls;359;Shows fashion and fresh nature, how the items makes you feel.;5;4;3;4;4;4;3;3;4;4;3;4;4;5;4;4;5;3;4;4;3;3;4;3;4;3;4;4;3;3;3;3;4;4;4;3;3;4;3;4;5;4;4;3;3;4;3
43;KoolAid;360;The drink give lot of energy and refreshment to our mind and body, where as when we feel in the beach. It also give very excitement when we drink it, like flying high. It makes us to feel like a child.;5;5;5;4;5;5;1;2;2;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;3;5;4;5;5;1;5;4;4;1;4;3;5;5;4;5;5;5;2;2;5;4
79;KoolAid;360;Friends, youth, summer, good times, friendships, old folks having fun, loving life;4;4;3;3;5;3;3;4;4;4;4;4;4;3;4;3;4;3;4;5;4;4;4;3;4;3;4;4;4;4;3;3;4;4;4;4;4;4;3;3;3;4;3;3;3;3;4
142;KoolAid;360;The colors and brightness refer to the different flavors and refreshing nature of the brand.;3;4;3;2;4;3;3;2;3;4;4;4;4;3;4;2;4;3;3;3;3;3;2;3;3;2;2;3;4;3;2;3;4;3;3;3;4;4;3;2;2;2;4;2;4;4;4
196;KoolAid;360;KoolAid makes me think of summertime and kids, mixing up some KoolAid, then playing out in the backyard.;3;3;1;1;1;1;1;1;1;2;1;1;3;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;5;1;1;1;1;1;1;1;1;1;1;1;1;2;2
221;KoolAid;360;it's brightly colored and young;3;5;3;3;3;4;4;3;3;4;3;2;5;3;5;1;2;3;3;3;4;3;3;3;3;3;2;1;4;4;1;3;4;3;3;3;4;3;1;1;2;3;3;1;2;5;5
296;KoolAid;360;Colorful, friendly, playful;4;4;3;4;4;4;3;3;5;3;3;3;4;4;4;3;3;4;5;4;4;4;4;4;4;1;5;4;4;3;1;4;5;4;4;4;3;5;4;1;4;3;3;3;1;4;3
346;KoolAid;360;I tend to associate koolaid with relaxing with a cool drink on a hot summer day. Either at the beach or playing sports outside. ;2;3;2;3;3;3;2;2;2;2;2;2;3;1;4;1;2;1;1;2;3;2;2;2;2;1;2;2;2;2;1;2;4;2;2;2;3;2;1;1;3;2;2;1;2;4;2
372;KoolAid;360;KoolAid reminds me of bright colors and kids playing and having fun.;3;5;4;4;4;2;4;4;3;3;4;4;3;2;4;2;3;1;3;2;4;2;3;2;2;2;3;1;3;3;1;2;2;3;2;2;5;3;1;1;3;4;3;2;3;2;5
428;KoolAid;360;It illustrates sunny, tropical, wet, and refreshing.;4;5;5;5;5;3;2;2;3;5;5;3;5;2;5;1;2;1;3;5;5;5;2;3;3;2;5;3;5;5;1;5;5;4;3;5;5;5;1;1;4;3;3;1;2;4;4
475;KoolAid;360;Youth, vibrancy, outdoors, sunny, uplifting.  ;4;4;4;4;4;2;3;3;3;4;4;3;5;3;4;2;4;3;4;4;3;4;4;3;4;2;4;4;4;4;2;4;3;4;3;4;4;3;3;2;3;3;3;2;2;4;5
540;KoolAid;360;children, fun, colorful, old, playful, summer, light hearted, cheap;3;5;2;1;4;2;2;1;3;2;1;2;4;2;3;1;2;1;1;2;3;3;1;2;2;1;3;3;2;2;1;2;3;2;4;4;4;4;1;1;3;2;1;1;2;2;4
600;KoolAid;360;It's kids being active and having fun. That's what I associate with KoolAid.;3;5;5;3;4;2;3;2;2;5;3;4;5;1;5;1;4;4;4;5;4;3;2;3;4;3;3;4;5;5;2;5;4;5;5;5;5;5;1;3;1;3;4;1;5;3;5
655;KoolAid;360;Kool-Aid makes me think of bright colors and kids, and the 70s. All of the different flavors make me think of the bright colors. My daughter uses it to dye her hair various colors. I also think it reminds me of fun and the carefreeness of childhood.;5;5;5;3;4;1;4;3;5;5;1;3;5;3;5;1;4;5;4;5;4;5;3;3;3;3;5;3;5;5;4;4;5;5;5;2;5;5;1;4;1;4;3;1;1;5;5
788;Kotex;361;The brand makes me think of my daughters and me and the mother daughter bond. ;5;5;5;1;1;5;1;1;1;5;1;1;5;5;5;1;5;5;5;5;1;5;1;5;5;1;5;1;5;5;5;5;5;5;5;5;5;5;1;5;1;1;1;1;1;1;1
870;Kotex;361;The red illustrates periods as well as pain. The flowers and fruit make me think of feminine aspects. The women are for the users of the product. ;1;1;3;4;1;2;2;1;2;3;3;1;1;3;1;1;3;4;4;4;1;4;1;3;3;1;1;1;4;4;4;2;1;3;2;1;1;3;2;4;1;1;1;1;1;2;2
884;Kotex;361;I looked for a lot of pictures that implied femininity, as well as feminism and independence.  I also looked for pictures that were light and soft.;3;1;5;5;3;3;1;2;3;4;3;1;1;5;3;1;3;3;3;3;3;3;3;2;1;1;4;1;3;5;1;3;1;3;2;4;1;5;1;4;1;3;4;2;1;3;2
977;Kotex;361;realistic, free, loving;4;5;4;4;4;5;4;5;5;4;2;4;4;4;4;5;4;4;4;5;4;5;4;5;4;5;4;4;5;4;1;5;4;4;4;4;4;5;5;3;4;3;4;4;4;5;3
